name,timestamp,true_rating,tweet_id,dog_stage,retweet_count,favorite_count,dog_breed
Beau,2016-02-12 17:22:12,0.9,698195409219559425,,6126.0,17162.0,labrador_retriever
Lily,2016-02-12 16:16:41,1.0,698178924120031232,,762.0,2879.0,chesapeake_bay_retriever
,2016-02-12 04:07:53,1.1,697995514407682048,,341.0,1555.0,staffordshire_bullterrier
Doug,2016-02-12 03:47:39,1.1,697990423684476929,,1322.0,3366.0,pembroke
Cassie,2016-02-12 00:39:39,1.0,697943111201378304,,701.0,2447.0,great_dane
Carter,2016-02-11 20:34:41,1.0,697881462549430272,,1216.0,3084.0,
,2016-02-11 03:57:11,0.8,697630435728322560,,551.0,1794.0,
,2016-02-11 03:02:54,1.1,697616773278015490,,1032.0,3239.0,lhasa
,2016-02-11 01:42:02,1.1,697596423848730625,,1287.0,3096.0,shetland_sheepdog
Ole,2016-02-11 00:18:49,0.8,697575480820686848,,510.0,2088.0,whippet
Pherb,2016-02-10 20:23:19,0.9,697516214579523584,,1148.0,2118.0,
Blipson,2016-02-10 18:11:03,1.1,697482927769255936,,691.0,2472.0,
,2016-02-10 16:51:59,1.1,697463031882764288,,1421.0,3496.0,labrador_retriever
Bentley,2016-02-10 04:06:43,1.0,697270446429966336,,1923.0,4795.0,toy_poodle
,2016-02-10 03:22:44,0.8,697259378236399616,,1027.0,3365.0,great_dane
Charlie,2016-02-10 03:05:46,1.0,697255105972801536,,1190.0,3097.0,great_dane
Oakley,2016-02-10 02:14:42,1.0,697242256848379904,,685.0,2573.0,eskimo_dog
Rosie,2016-02-09 03:35:31,1.2,696900204696625153,,1043.0,3247.0,chihuahua
,2016-02-09 03:14:25,0.9,696894894812565505,,691.0,2401.0,appenzeller
,2016-02-09 02:40:05,1.2,696886256886657024,,1844.0,4977.0,kuvasz
Misty,2016-02-09 02:07:12,0.9,696877980375769088,,720.0,2493.0,
Reptar,2016-02-08 17:58:03,1.0,696754882863349760,,370.0,1517.0,toy_poodle
Klevin,2016-02-08 17:17:22,1.0,696744641916489729,,963.0,2116.0,
Trevith,2016-02-08 15:14:57,0.9,696713835009417216,,665.0,2426.0,chesapeake_bay_retriever
,2016-02-08 02:18:30,1.0,696518437233913856,,1745.0,3994.0,
,2016-02-08 00:27:39,0.1,696490539101908992,,145.0,1240.0,
,2016-02-08 00:20:23,1.2,696488710901260288,,1042.0,2599.0,briard
Berb,2016-02-07 18:51:43,0.7,696405997980676096,,1179.0,3279.0,borzoi
,2016-02-06 22:38:50,1.0,696100768806522880,,673.0,1980.0,
,2016-02-06 03:50:33,1.1,695816827381944320,,1192.0,3075.0,pomeranian
Wyatt,2016-02-06 02:22:53,1.3,695794761660297217,,795.0,3240.0,samoyed
,2016-02-06 00:35:13,1.3,695767669421768709,,766.0,1912.0,soft-coated_wheaten_terrier
Calvin,2016-02-05 15:27:17,0.8,695629776980148225,,2152.0,4683.0,old_english_sheepdog
,2016-02-05 03:18:42,1.2,695446424020918272,,1856.0,4492.0,basenji
Bob,2016-02-05 00:51:51,1.0,695409464418041856,,3674.0,8866.0,pug
Colin,2016-02-04 18:35:39,1.0,695314793360662529,,1488.0,3722.0,maltese_dog
,2016-02-04 04:03:57,1.2,695095422348574720,,631.0,2696.0,papillon
Lorenzo,2016-02-04 02:40:08,1.1,695074328191332352,,1128.0,2912.0,shih-tzu
,2016-02-04 02:00:27,0.4,695064344191721472,,603.0,1633.0,
Brian,2016-02-04 01:07:39,0.6,695051054296211456,,801.0,2726.0,boston_bull
,2016-02-03 16:49:55,0.5,694925794720792577,,941.0,2765.0,
Archie,2016-02-03 15:30:43,1.0,694905863685980160,,955.0,2817.0,
Phil,2016-02-02 23:52:22,1.2,694669722378485760,,14743.0,36611.0,
,2016-02-02 03:08:26,1.0,694356675654983680,,292.0,1539.0,pomeranian
Oliviér,2016-02-02 02:53:12,1.0,694352839993344000,,632.0,2087.0,australian_terrier
,2016-02-02 02:10:14,1.1,694342028726001664,,491.0,1604.0,
Grady,2016-02-02 01:21:07,0.9,694329668942569472,,514.0,2048.0,boxer
,2016-02-01 17:11:59,1.0,694206574471057408,,2081.0,4267.0,shih-tzu
Lola,2016-02-01 15:39:48,0.9,694183373896572928,,950.0,3016.0,pekinese
Chester,2016-02-01 03:38:15,1.1,694001791655137281,,1051.0,3481.0,pembroke
,2016-02-01 03:04:14,1.2,693993230313091072,,412.0,1914.0,
Kobe,2016-01-31 23:42:03,1.0,693942351086120961,,376.0,1776.0,groenendael
,2016-01-31 04:11:58,0.7,693647888581312512,,603.0,2755.0,
,2016-01-31 03:57:23,1.0,693644216740769793,,126.0,1375.0,
Freddery,2016-01-31 03:49:30,0.9,693642232151285760,,418.0,2600.0,scottish_deerhound
,2016-01-31 03:00:47,1.2,693629975228977152,,811.0,2502.0,pug
,2016-01-31 02:31:43,1.0,693622659251335168,,378.0,1573.0,malamute
Phil,2016-01-31 00:25:18,0.3,693590843962331137,,2008.0,5172.0,
,2016-01-30 23:51:19,1.1,693582294167244802,,259.0,1688.0,
Lincoln,2016-01-30 17:31:20,1.1,693486665285931008,,651.0,1821.0,
Sadie,2016-01-30 03:52:58,1.0,693280720173801472,,1267.0,3441.0,labrador_retriever
Oscar,2016-01-30 02:58:42,1.2,693267061318012928,,831.0,2441.0,
,2016-01-30 02:41:58,1.1,693262851218264065,,511.0,2276.0,golden_retriever
Bodie,2016-01-30 00:38:37,0.9,693231807727280129,,752.0,2932.0,vizsla
Dunkin,2016-01-29 19:36:08,1.2,693155686491000832,,3279.0,8056.0,shih-tzu
,2016-01-29 16:30:45,1.1,693109034023534592,,636.0,1753.0,cocker_spaniel
Milo,2016-01-29 15:36:45,1.0,693095443459342336,,477.0,1908.0,yorkshire_terrier
,2016-01-29 03:56:12,0.9,692919143163629568,,770.0,2727.0,saint_bernard
Wally,2016-01-29 03:03:25,1.0,692905862751522816,,893.0,2488.0,mexican_hairless
,2016-01-29 02:46:29,1.0,692901601640583168,,616.0,1809.0,soft-coated_wheaten_terrier
Tupawc,2016-01-29 02:17:12,1.0,692894228850999298,,824.0,2322.0,german_short-haired_pointer
,2016-01-28 21:54:41,1.2,692828166163931137,,899.0,2940.0,samoyed
,2016-01-28 16:53:37,1.3,692752401762250755,,3723.0,6982.0,samoyed
Chester,2016-01-28 04:44:32,1.2,692568918515392513,,1575.0,4453.0,golden_retriever
Amber,2016-01-28 02:30:58,1.0,692535307825213440,,1394.0,3256.0,pug
Cody,2016-01-28 02:12:04,1.0,692530551048294401,,421.0,1879.0,siberian_husky
,2016-01-27 19:05:49,0.9,692423280028966913,,232.0,1512.0,
Herschel,2016-01-27 18:42:06,0.7,692417313023332352,,3557.0,9551.0,
,2016-01-27 03:26:56,1.2,692187005137076224,,839.0,2588.0,siberian_husky
Edgar,2016-01-27 01:33:08,1.0,692158366030913536,,806.0,2189.0,pug
,2016-01-27 00:31:15,1.3,692142790915014657,,401.0,1681.0,toy_poodle
Teddy,2016-01-26 17:50:29,1.3,692041934689402880,,1297.0,3480.0,
Kingsley,2016-01-26 16:12:33,0.9,692017291282812928,,982.0,2940.0,tibetan_terrier
Brockly,2016-01-26 03:09:55,0.8,691820333922455552,,1699.0,4043.0,
,2016-01-26 01:21:31,1.0,691793053716221953,,4327.0,8324.0,
,2016-01-25 22:58:05,1.0,691756958957883396,,1034.0,2936.0,saint_bernard
Richie,2016-01-25 17:35:00,1.0,691675652215414786,,522.0,1992.0,chihuahua
,2016-01-25 04:49:38,0.5,691483041324204033,,576.0,2437.0,bloodhound
Leo,2016-01-25 03:16:56,1.2,691459709405118465,,1168.0,4133.0,shetland_sheepdog
Bailey,2016-01-25 02:17:57,1.2,691444869282295808,,869.0,2711.0,bernese_mountain_dog
,2016-01-25 00:26:41,1.3,691416866452082688,,7833.0,19775.0,lakeland_terrier
Molly,2016-01-24 18:09:23,1.1,691321916024623104,,673.0,2631.0,rottweiler
,2016-01-24 03:14:07,1.1,691096613310316544,,899.0,3027.0,borzoi
,2016-01-24 02:48:07,1.2,691090071332753408,,341.0,1756.0,
,2016-01-23 20:07:44,1.2,690989312272396288,,2943.0,6032.0,
,2016-01-23 18:09:53,1.1,690959652130045952,,1280.0,3674.0,golden_retriever
,2016-01-23 16:47:25,1.0,690938899477221376,,2024.0,4212.0,
Buddy,2016-01-23 16:22:17,1.2,690932576555528194,,1050.0,3369.0,
Peaches,2016-01-23 03:20:44,1.3,690735892932222976,,1300.0,3873.0,golden_retriever
Vinscent,2016-01-23 02:53:03,0.8,690728923253055490,,528.0,2227.0,kuvasz
Cedrick,2016-01-23 00:21:03,1.0,690690673629138944,,828.0,2377.0,maltese_dog
Hazel,2016-01-22 21:39:24,1.1,690649993829576704,,287.0,1337.0,mexican_hairless
,2016-01-22 18:49:36,1.2,690607260360429569,,17.0,297.0,
Lolo,2016-01-22 18:09:28,1.1,690597161306841088,,621.0,2007.0,lhasa
Eriq,2016-01-22 05:07:29,1.0,690400367696297985,,464.0,1923.0,pembroke
Phred,2016-01-22 03:24:22,1.1,690374419777196032,,868.0,3332.0,kuvasz
,2016-01-22 02:28:52,0.9,690360449368465409,,909.0,2715.0,pug
Oddie,2016-01-22 01:40:58,1.2,690348396616552449,,530.0,1546.0,
Maxwell,2016-01-21 19:04:15,1.1,690248561355657216,,425.0,1717.0,
Geoff,2016-01-21 04:03:58,1.0,690021994562220032,,1052.0,2860.0,malamute
,2016-01-21 03:38:27,1.2,690015576308211712,,755.0,2566.0,malamute
,2016-01-21 02:56:40,1.0,690005060500217858,,1732.0,3747.0,samoyed
Covach,2016-01-21 02:34:07,1.0,689999384604450816,,380.0,1462.0,standard_poodle
,2016-01-21 02:10:37,1.2,689993469801164801,,464.0,1494.0,
,2016-01-21 01:07:23,1.2,689977555533848577,,459.0,1402.0,labrador_retriever
Gizmo,2016-01-20 20:21:00,1.1,689905486972461056,,709.0,2494.0,pomeranian
Durg,2016-01-20 18:30:32,0.9,689877686181715968,,1204.0,3101.0,old_english_sheepdog
Fynn,2016-01-20 15:44:48,1.1,689835978131935233,,762.0,2210.0,collie
Luca,2016-01-20 04:13:20,1.2,689661964914655233,,946.0,3283.0,italian_greyhound
Ricky,2016-01-20 04:03:02,0.8,689659372465688576,,3984.0,10611.0,
Lucy,2016-01-20 01:41:08,1.0,689623661272240129,,655.0,2279.0,toy_poodle
,2016-01-20 00:03:21,1.1,689599056876867584,,5669.0,11917.0,cocker_spaniel
,2016-01-19 21:18:22,1.2,689557536375177216,,468.0,2095.0,eskimo_dog
Carl,2016-01-19 18:39:13,1.2,689517482558820352,,1469.0,3479.0,pembroke
,2016-01-19 03:32:10,1.3,689289219123089408,,965.0,2305.0,
Chipson,2016-01-19 03:10:43,0.9,689283819090870273,,1133.0,3358.0,scotch_terrier
Herald,2016-01-19 02:59:01,1.0,689280876073582592,,728.0,2030.0,chihuahua
Lucky,2016-01-19 02:36:42,1.0,689275259254616065,,247.0,1176.0,american_staffordshire_terrier
Ferg,2016-01-19 01:18:43,1.0,689255633275777024,,1109.0,2618.0,
,2016-01-18 18:36:07,0.9,689154315265683456,,1021.0,3142.0,cocker_spaniel
Trip,2016-01-18 17:52:38,1.0,689143371370250240,,522.0,2057.0,english_springer
,2016-01-18 02:49:58,1.1,688916208532455424,,895.0,2786.0,pembroke
Clarence,2016-01-18 02:21:04,0.8,688908934925697024,,789.0,2164.0,
,2016-01-18 01:38:15,1.0,688898160958271489,,798.0,2151.0,ibizan_hound
Hamrick,2016-01-18 01:22:00,0.7,688894073864884227,,710.0,2292.0,
Brad,2016-01-17 21:01:41,0.9,688828561667567616,,381.0,1410.0,cardigan
,2016-01-17 19:27:24,1.2,688804835492233216,,195.0,983.0,malinois
Pubert,2016-01-17 18:27:32,0.8,688789766343622656,,674.0,2269.0,american_staffordshire_terrier
Frönq,2016-01-17 02:23:42,0.9,688547210804498433,,718.0,2669.0,papillon
,2016-01-17 00:32:18,1.2,688519176466644993,,743.0,2375.0,pembroke
Louis,2016-01-16 15:40:14,1.2,688385280030670848,,4574.0,9504.0,golden_retriever
Derby,2016-01-16 04:11:31,1.3,688211956440801280,,853.0,2288.0,
Lizzie,2016-01-16 02:02:19,1.0,688179443353796608,,596.0,2174.0,
,2016-01-15 21:52:49,1.0,688116655151435777,,798.0,2898.0,pug
Kilo,2016-01-15 18:24:18,1.1,688064179421470721,,367.0,1766.0,eskimo_dog
,2016-01-15 03:39:15,1.3,687841446767013888,,2585.0,5601.0,
Louis,2016-01-15 02:41:12,1.2,687826841265172480,,1152.0,2800.0,pomeranian
,2016-01-15 02:08:05,1.2,687818504314159109,,971.0,2547.0,lakeland_terrier
Trooper,2016-01-15 01:25:33,1.1,687807801670897665,,727.0,2446.0,staffordshire_bullterrier
Ember,2016-01-14 20:24:55,1.1,687732144991551489,,681.0,1800.0,
Blakely,2016-01-14 18:33:48,0.9,687704180304273409,,861.0,2492.0,miniature_pinscher
Opal,2016-01-14 15:57:26,1.1,687664829264453632,,517.0,1985.0,pug
Marq,2016-01-14 04:41:12,0.7,687494652870668288,,588.0,1947.0,rottweiler
,2016-01-14 03:45:57,1.2,687480748861947905,,247.0,1635.0,english_springer
Curtis,2016-01-14 03:28:06,1.1,687476254459715584,,547.0,2027.0,
Kramer,2016-01-14 02:25:31,1.0,687460506001633280,,556.0,2103.0,boston_bull
Barry,2016-01-13 22:22:41,1.0,687399393394311168,,634.0,1940.0,
Tyrone,2016-01-13 16:56:30,1.1,687317306314240000,,9401.0,20611.0,shih-tzu
,2016-01-13 16:36:55,0.7,687312378585812992,,1947.0,4464.0,great_dane
Gordon,2016-01-13 04:23:58,0.9,687127927494963200,,2352.0,5585.0,pug
Samson,2016-01-13 04:10:18,1.1,687124485711986689,,514.0,2217.0,beagle
Baxter,2016-01-13 03:12:26,1.1,687109925361856513,,2531.0,5948.0,borzoi
,2016-01-13 02:43:46,0.5,687102708889812993,,1006.0,2395.0,
,2016-01-13 02:17:20,1.1,687096057537363968,,616.0,2296.0,labrador_retriever
Jackson,2016-01-12 16:25:26,1.1,686947101016735744,,3273.0,8821.0,
,2016-01-12 04:01:58,1.2,686760001961103360,,1417.0,3605.0,
,2016-01-12 03:20:05,0.8,686749460672679938,,1487.0,3561.0,
,2016-01-12 02:06:41,1.2,686730991906516992,,1230.0,4237.0,tibetan_mastiff
Mona,2016-01-11 22:56:10,1.1,686683045143953408,,828.0,2893.0,norwich_terrier
Olivia,2016-01-11 18:39:05,1.1,686618349602762752,,1395.0,3780.0,rottweiler
Horace,2016-01-11 17:50:18,1.0,686606069955735556,,554.0,1940.0,labrador_retriever
,2016-01-11 03:47:50,1.2,686394059078897668,,700.0,1780.0,
Crimson,2016-01-11 03:17:53,1.1,686386521809772549,,901.0,3337.0,yorkshire_terrier
Birf,2016-01-11 02:40:19,1.0,686377065986265092,,581.0,2259.0,german_shepherd
,2016-01-11 01:25:58,1.0,686358356425093120,,691.0,2242.0,pug
,2016-01-10 20:41:33,1.2,686286779679375361,,1698.0,4091.0,
Flávio,2016-01-10 05:01:51,1.1,686050296934563840,,740.0,2254.0,pomeranian
,2016-01-10 04:04:10,0.2,686035780142297088,,121.0,1183.0,
,2016-01-10 03:57:12,1.2,686034024800862208,,1184.0,3190.0,great_dane
,2016-01-10 02:13:27,1.1,686007916130873345,,426.0,2547.0,rhodesian_ridgeback
Hammond,2016-01-10 01:54:44,0.3,686003207160610816,,652.0,1868.0,
Lorelei,2016-01-09 23:55:38,1.1,685973236358713344,,536.0,2152.0,siberian_husky
,2016-01-09 21:58:42,0.8,685943807276412928,,609.0,1665.0,papillon
Olive,2016-01-09 19:31:20,0.9,685906723014619143,,2970.0,7683.0,yorkshire_terrier
,2016-01-09 04:34:45,1.4,685681090388975616,,129.0,2076.0,
Marty,2016-01-09 03:40:16,0.9,685667379192414208,,589.0,2407.0,
Brooks,2016-01-09 03:24:40,1.2,685663452032069632,,1497.0,3328.0,chesapeake_bay_retriever
Otis,2016-01-09 01:59:19,0.7,685641971164143616,,803.0,3005.0,lakeland_terrier
,2016-01-08 19:45:39,1.4,685547936038666240,,16082.0,33754.0,
,2016-01-08 18:43:29,0.9,685532292383666176,,1192.0,3100.0,collie
,2016-01-08 05:00:14,1.0,685325112850124800,,4074.0,9699.0,golden_retriever
Rocky,2016-01-08 04:46:13,1.0,685321586178670592,,662.0,2711.0,boston_bull
,2016-01-08 04:21:00,1.1,685315239903100929,,1089.0,3425.0,chow
Petrick,2016-01-08 03:50:03,1.1,685307451701334016,,455.0,2124.0,pomeranian
Hubertson,2016-01-08 01:16:17,1.0,685268753634967552,,1228.0,3177.0,pug
Alfie,2016-01-07 20:39:06,1.1,685198997565345792,,684.0,2394.0,old_english_sheepdog
Gerbald,2016-01-07 18:41:01,1.1,685169283572338688,,1461.0,4206.0,bernese_mountain_dog
,2016-01-07 05:28:35,0.5,684969860808454144,,381.0,2429.0,
Jerry,2016-01-07 04:48:36,0.5,684959798585110529,,3217.0,6980.0,
Oreo,2016-01-07 03:30:07,1.2,684940049151070208,,1069.0,3295.0,border_collie
Bruiser,2016-01-07 02:38:10,1.1,684926975086034944,,473.0,3585.0,labrador_retriever
,2016-01-07 01:49:14,1.2,684914660081053696,,1497.0,3592.0,chow
Perry,2016-01-07 00:59:40,1.1,684902183876321280,,544.0,1922.0,pembroke
,2016-01-06 23:33:58,0.5,684880619965411328,,840.0,2149.0,
,2016-01-06 20:16:44,1.3,684830982659280897,,22228.0,35881.0,
Theodore,2016-01-06 18:14:31,1.1,684800227459624960,,1030.0,2785.0,miniature_schnauzer
,2016-01-06 04:38:35,1.0,684594889858887680,,3621.0,9130.0,weimaraner
,2016-01-06 04:11:43,1.2,684588130326986752,,1451.0,4212.0,
Bobby,2016-01-06 02:49:55,0.4,684567543613382656,,1263.0,3094.0,
,2016-01-06 00:54:18,1.2,684538444857667585,,977.0,2713.0,chihuahua
Pippa,2016-01-05 21:06:19,1.0,684481074559381504,,1201.0,3971.0,chihuahua
Jeph,2016-01-05 19:42:51,1.0,684460069371654144,,570.0,2022.0,labrador_retriever
Obi,2016-01-05 05:14:53,1.2,684241637099323392,,3368.0,8353.0,pembroke
,2016-01-05 04:11:44,1.1,684225744407494656,,213.0,1262.0,golden_retriever
,2016-01-05 04:00:18,1.1,684222868335505415,,1406.0,3922.0,soft-coated_wheaten_terrier
,2016-01-05 02:30:55,0.6,684200372118904832,,1059.0,2212.0,
Tino,2016-01-05 02:09:54,0.9,684195085588783105,,524.0,1958.0,chihuahua
,2016-01-05 01:44:52,1.0,684188786104872960,,1207.0,3575.0,kelpie
Kulet,2016-01-05 01:00:50,1.0,684177701129875456,,679.0,2062.0,chow
Sweets,2016-01-04 23:02:22,1.2,684147889187209216,,1544.0,3053.0,
,2016-01-04 21:23:02,1.1,684122891630342144,,482.0,2052.0,
Lupe,2016-01-04 19:43:10,1.0,684097758874210310,,1467.0,4221.0,labrador_retriever
Sadie,2016-01-04 03:50:08,1.0,683857920510050305,,1142.0,3898.0,bluetick
Tiger,2016-01-04 03:28:54,1.0,683852578183077888,,356.0,1977.0,toy_poodle
Jiminy,2016-01-04 03:18:23,0.5,683849932751646720,,995.0,2671.0,mexican_hairless
,2016-01-04 02:18:42,0.9,683834909291606017,,1137.0,2688.0,maltese_dog
,2016-01-04 01:53:37,1.2,683828599284170753,,1094.0,2867.0,malamute
Buddy,2016-01-03 22:14:26,0.9,683773439333797890,,1392.0,3423.0,miniature_pinscher
Sebastian,2016-01-03 20:12:10,1.1,683742671509258241,,3411.0,6648.0,pembroke
,2016-01-03 05:11:12,1.1,683515932363329536,,2968.0,7511.0,
Griffin,2016-01-03 04:01:13,1.1,683498322573824003,,986.0,3233.0,airedale
Banjo,2016-01-03 02:53:17,1.1,683481228088049664,,1022.0,2709.0,keeshond
,2016-01-03 01:39:57,0.8,683462770029932544,,695.0,2486.0,italian_greyhound
,2016-01-03 00:47:59,1.0,683449695444799489,,1640.0,3993.0,lakeland_terrier
Jack,2016-01-02 20:58:09,1.1,683391852557561860,,2458.0,7814.0,french_bulldog
,2016-01-02 18:43:31,1.0,683357973142474752,,952.0,3001.0,pembroke
Brandy,2016-01-02 04:27:31,0.9,683142553609318400,,1070.0,2950.0,leonberg
Larry,2016-01-02 02:23:45,1.0,683111407806746624,,934.0,3476.0,cocker_spaniel
,2016-01-02 01:33:43,1.2,683098815881154561,,676.0,2211.0,golden_retriever
,2016-01-02 00:14:32,0.9,683078886620553216,,576.0,2030.0,eskimo_dog
Lulu,2016-01-01 21:00:32,1.0,683030066213818368,,753.0,2204.0,boxer
,2016-01-01 05:00:24,1.2,682788441537560576,,1138.0,2529.0,
Taco,2016-01-01 02:29:49,0.9,682750546109968385,,449.0,1551.0,english_setter
,2015-12-31 22:57:47,1.2,682697186228989953,,369.0,1342.0,
Joey,2015-12-31 20:39:41,1.1,682662431982772225,,1109.0,3128.0,beagle
,2015-12-31 19:05:54,1.2,682638830361513985,,618.0,2111.0,english_springer
,2015-12-31 05:14:01,0.8,682429480204398592,,1192.0,3510.0,whippet
Patrick,2015-12-31 03:43:31,0.7,682406705142087680,,1809.0,7761.0,
Kreg,2015-12-31 02:52:40,1.1,682393905736888321,,696.0,2286.0,vizsla
Brody,2015-12-31 02:33:29,0.9,682389078323662849,,476.0,1701.0,curly-coated_retriever
Todo,2015-12-30 20:54:22,0.9,682303737705140231,,1020.0,3131.0,lakeland_terrier
Jax,2015-12-30 17:58:40,0.9,682259524040966145,,1239.0,4259.0,siberian_husky
Samson,2015-12-30 16:51:48,1.1,682242692827447297,,1201.0,3335.0,
,2015-12-30 06:37:25,1.2,682088079302213632,,10144.0,18713.0,
Tess,2015-12-30 04:44:28,1.1,682059653698686977,,1734.0,5058.0,
,2015-12-30 03:55:29,1.0,682047327939461121,,973.0,3264.0,
Ulysses,2015-12-30 02:54:35,1.1,682032003584274432,,2065.0,6741.0,schipperke
,2015-12-30 01:00:03,0.5,682003177596559360,,1568.0,3214.0,
Jimothy,2015-12-29 23:32:35,1.2,681981167097122816,,1062.0,2866.0,labrador_retriever
Charlie,2015-12-29 17:36:07,1.0,681891461017812993,,839.0,2520.0,chihuahua
Bo,2015-12-29 04:31:49,1.1,681694085539872773,,4169.0,13078.0,toy_poodle
,2015-12-29 03:33:58,0.7,681679526984871937,,457.0,1810.0,
Toffee,2015-12-29 01:52:46,1.2,681654059175129088,,951.0,2697.0,pomeranian
,2015-12-28 23:00:52,1.2,681610798867845120,,482.0,1948.0,toy_poodle
Apollo,2015-12-28 20:57:50,0.8,681579835668455424,,1338.0,3632.0,rottweiler
Carly,2015-12-28 17:12:42,1.2,681523177663676416,,5924.0,14647.0,norfolk_terrier
,2015-12-28 05:07:27,0.5,681340665377193984,,287.0,1673.0,
Asher,2015-12-28 05:02:37,0.9,681339448655802368,,4187.0,9511.0,labrador_retriever
Glacier,2015-12-28 03:46:05,1.1,681320187870711809,,771.0,2703.0,samoyed
Chuck,2015-12-28 02:35:15,0.3,681302363064414209,,1862.0,4034.0,
,2015-12-28 02:15:26,1.2,681297372102656000,,985.0,3277.0,lhasa
Sarge,2015-12-28 01:12:59,1.1,681281657291280384,,1126.0,3294.0,saint_bernard
Panda,2015-12-27 23:53:05,0.9,681261549936340994,,280.0,1488.0,tibetan_terrier
Champ,2015-12-27 22:37:04,1.0,681242418453299201,,549.0,1518.0,
,2015-12-27 21:52:07,1.1,681231109724700672,,498.0,2456.0,irish_setter
Aspen,2015-12-27 19:22:30,1.1,681193455364796417,,1524.0,3779.0,pomeranian
,2015-12-27 04:37:44,0.9,680970795137544192,,676.0,2476.0,pug
Ozzie,2015-12-27 03:51:18,0.9,680959110691590145,,2049.0,4672.0,pug
Alice,2015-12-27 02:36:20,0.4,680940246314430465,,1076.0,3274.0,soft-coated_wheaten_terrier
Sadie,2015-12-27 02:15:25,1.0,680934982542561280,,446.0,2118.0,labrador_retriever
Griswold,2015-12-27 00:49:49,1.1,680913438424612864,,637.0,2454.0,pomeranian
Cheesy,2015-12-26 23:15:17,0.9,680889648562991104,,374.0,1803.0,shetland_sheepdog
Ellie,2015-12-26 19:43:36,1.2,680836378243002368,,1356.0,3537.0,pembroke
,2015-12-26 17:41:07,0.9,680805554198020098,,679.0,2202.0,
,2015-12-26 17:25:59,1.0,680801747103793152,,836.0,2425.0,pug
Moofasa,2015-12-26 17:12:55,0.6,680798457301471234,,1063.0,2915.0,
Brody,2015-12-26 04:41:15,0.9,680609293079592961,,724.0,2697.0,french_bulldog
Penny,2015-12-26 03:00:19,0.8,680583894916304897,,1374.0,3708.0,
Percy,2015-12-25 21:18:05,1.2,680497766108381184,,1964.0,4324.0,chihuahua
Hector,2015-12-25 19:39:43,1.0,680473011644985345,,758.0,2600.0,lakeland_terrier
,2015-12-25 17:30:01,1.1,680440374763077632,,510.0,1480.0,
CeCe,2015-12-25 03:00:14,1.0,680221482581123072,,298.0,1489.0,
Toby,2015-12-25 02:01:30,1.2,680206703334408192,,1200.0,2897.0,
,2015-12-25 01:00:07,1.1,680191257256136705,,510.0,2190.0,brittany_spaniel
,2015-12-25 00:00:11,1.0,680176173301628928,,1594.0,3981.0,
Goliath,2015-12-24 23:00:17,1.2,680161097740095489,,754.0,2373.0,bluetick
Kawhi,2015-12-24 22:00:10,1.0,680145970311643136,,1784.0,3689.0,miniature_poodle
Reggie,2015-12-24 21:00:12,1.0,680130881361686529,,969.0,2335.0,maltese_dog
Ozzy,2015-12-24 20:00:22,0.9,680115823365742593,,926.0,2770.0,pug
,2015-12-24 19:00:23,1.1,680100725817409536,,1411.0,3654.0,golden_retriever
,2015-12-24 18:00:19,1.2,680085611152338944,,9172.0,13071.0,
Emmie,2015-12-24 17:00:27,0.9,680070545539371008,,899.0,2638.0,shih-tzu
Penelope,2015-12-24 04:11:37,0.5,679877062409191424,,665.0,2012.0,
Rocco,2015-12-24 03:55:21,1.0,679872969355714560,,678.0,2226.0,
,2015-12-24 03:12:15,1.1,679862121895714818,,640.0,2502.0,entlebucher
Bruce,2015-12-24 02:42:51,0.7,679854723806179328,,1258.0,2914.0,chow
Willie,2015-12-24 02:02:12,1.0,679844490799091713,,780.0,2416.0,airedale
,2015-12-24 00:58:27,1.3,679828447187857408,,14325.0,37015.0,chihuahua
Rinna,2015-12-23 21:37:40,1.0,679777920601223168,,1133.0,3148.0,bloodhound
,2015-12-23 18:51:56,0.9,679736210798047232,,814.0,2130.0,french_bulldog
Hunter,2015-12-23 18:25:38,0.8,679729593985699840,,847.0,2203.0,west_highland_white_terrier
Mike,2015-12-23 17:55:32,0.8,679722016581222400,,475.0,1687.0,boxer
,2015-12-23 05:13:38,0.7,679530280114372609,,2130.0,4872.0,dalmatian
,2015-12-23 05:03:47,1.1,679527802031484928,,737.0,2691.0,
William,2015-12-23 03:58:25,0.7,679511351870550016,,1292.0,3434.0,chihuahua
Dwight,2015-12-23 03:26:43,0.8,679503373272485890,,1504.0,3213.0,
Evy,2015-12-23 01:37:45,0.9,679475951516934144,,654.0,2131.0,maltese_dog
Hurley,2015-12-23 00:45:35,1.1,679462823135686656,,19246.0,32325.0,toy_poodle
,2015-12-22 20:59:10,1.0,679405845277462528,,1228.0,2418.0,
Rubio,2015-12-22 04:35:49,1.1,679158373988876288,,8215.0,21802.0,pug
,2015-12-22 03:57:37,0.8,679148763231985668,,1051.0,2830.0,italian_greyhound
Louis,2015-12-22 02:52:45,1.0,679132435750195208,,1183.0,3018.0,scottish_deerhound
,2015-12-22 01:28:25,1.2,679111216690831360,,2614.0,6077.0,kelpie
Chompsky,2015-12-21 22:15:18,1.1,679062614270468097,,8317.0,17331.0,schipperke
,2015-12-21 21:15:11,0.9,679047485189439488,,684.0,2284.0,golden_retriever
Rascal,2015-12-21 18:10:50,1.1,679001094530465792,,1251.0,2881.0,
